"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","Month","Day","TimeShot","DepthStratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BySpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","CodendMesh","SecchiDepth","Turbidity","TidePhase","TideSpeed","PelSampType","MinTrawlDepth","MaxTrawlDepth","DateofCalculation"
"691","HH","BITS",1,"DE","06SL","TVS",NA,NA,NA,"24107",27,2017,2,27,1134,10,30,"D",55.2544,13.7182,55.2745,13.7478,"39G3",42,"V","24107",1,1,"R",1.8,NA,NA,2921,210,NA,NA,-9,NA,58,-9,NA,-9,NA,37,3.2,-9,NA,-9,NA,-9,179,7,NA,-9,3.1,4,8,9.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"692","HH","BITS",1,"LT","LTDA","TVS",NA,NA,NA,"26011",1,2017,2,14,1130,9,30,"D",55.9416,20.4516,55.95,20.405,"40H0",38,"V","1",1,1,"R",-9,NA,NA,NA,NA,NA,NA,-9,NA,-9,-9,NA,-9,NA,NA,-9,-9,NA,-9,NA,-9,315,7,NA,-9,3.1,3.4,7.9,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"693","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","138",44,2017,3,20,1309,12,30,"D",55.2951,16.1425,55.3122,16.1774,"39G6",83,"V","137",1,1,"R",3.8,NA,NA,NA,430,NA,NA,4.4,520,103,-9,213,-9,NA,52,3.1,-9,NA,-9,NA,-9,247,7,NA,-9,-9,-9,7.64,18.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"694","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","99",36,2017,3,18,1409,10,30,"D",55.2828,15.2416,55.2808,15.1968,"39G5",53,"I","98",1,1,"R",3.6,NA,NA,NA,320,NA,NA,4.4,520,96,-9,213,-9,NA,270,3.1,-9,NA,-9,NA,-9,345,20,NA,-9,-9,-9,7.38,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"695","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","136",43,2017,3,20,1119,12,30,"D",55.2702,16.0188,55.2686,16.0632,"39G6",90,"V","135",1,1,"R",3.8,NA,NA,NA,460,NA,NA,4.4,520,101,-9,213,-9,NA,93,3,-9,NA,-9,NA,-9,253,7,NA,-9,-9,-9,7.64,18.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"696","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","134",42,2017,3,20,853,12,30,"D",55.2363,15.9594,55.2594,15.9772,"39G5",92,"V","133",1,1,"R",3.5,NA,NA,NA,460,NA,NA,4.4,520,103,-9,213,-9,NA,23,3,-9,NA,-9,NA,-9,251,6,NA,-9,-9,-9,7.73,18.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"697","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","140",45,2017,3,20,1545,12,30,"D",55.1397,16.0754,55.1376,16.0302,"39G6",93,"V","139",1,1,"R",3,NA,NA,NA,460,NA,NA,4.4,520,102,-9,213,-9,NA,268,3.1,-9,NA,-9,NA,-9,212,7,NA,-9,-9,-9,7.54,18.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"698","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","169",49,2017,3,22,638,11,30,"D",55.1291,15.2889,55.1062,15.2697,"39G5",66,"V","168",1,1,"R",4,NA,NA,NA,370,NA,NA,4.4,520,100,-9,213,-9,NA,205,3,-9,NA,-9,NA,-9,246,10,NA,-9,-9,-9,7.6,15.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"699","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","155",46,2017,3,21,711,12,30,"D",55.0469,15.6938,55.0565,15.7349,"39G5",87,"V","154",1,1,"R",36,NA,NA,NA,420,NA,NA,4.4,520,102,-9,213,-9,NA,67,3,-9,NA,-9,NA,-9,241,8,NA,-9,-9,-9,7.77,17.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"700","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","171",50,2017,3,22,917,10,30,"D",55.0413,15.2307,55.0565,15.1959,"39G5",54,"V","170",1,1,"R",4,NA,NA,NA,350,NA,NA,4.4,520,103,-9,213,-9,NA,309,3,-9,NA,-9,NA,-9,259,10,NA,-9,-9,-9,7.53,11.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"701","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","173",51,2017,3,22,1210,11,31,"D",54.8899,15.2942,54.8661,15.2767,"38G5",72,"V","172",1,1,"R",3.8,NA,NA,NA,401,NA,NA,4.4,520,96,-9,213,-9,NA,203,3,-9,NA,-9,NA,-9,230,10,NA,-9,-9,-9,7.48,14.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"702","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","157",47,2017,3,21,936,11,29,"D",54.8834,15.8616,54.8603,15.8509,"38G5",75,"V","156",1,1,"R",3.4,NA,NA,NA,410,NA,NA,4.4,520,88,-9,213,-9,NA,193,2.9,-9,NA,-9,NA,-9,235,9,NA,-9,-9,-9,7.67,17.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"703","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","58",28,2017,3,15,1008,12,30,"D",54.8496,15.6915,54.8484,15.7358,"38G5",82,"V","57",1,1,"R",3.5,NA,NA,NA,410,NA,NA,4.4,520,95,-9,213,-9,NA,93,3,-9,NA,-9,NA,-9,265,13,NA,-9,-9,-9,7.63,16.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"704","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","56",27,2017,3,15,630,12,30,"D",54.8338,15.6024,54.8425,15.6442,"38G5",82,"V","55",1,1,"R",3.1,NA,NA,NA,390,NA,NA,4.4,520,88,-9,213,-9,NA,70,3,-9,NA,-9,NA,-9,269,15,NA,-9,-9,-9,7.63,16.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"705","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","60",29,2017,3,15,1401,10,30,"D",54.7973,15.0382,54.8035,14.9962,"38G5",60,"V","59",1,1,"R",4.1,NA,NA,NA,350,NA,NA,4.4,520,90,-9,213,-9,NA,285,3,-9,NA,-9,NA,-9,270,15,NA,-9,-9,-9,7.63,13.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"706","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","159",48,2017,3,21,1242,11,30,"D",54.684,15.6326,54.6708,15.5951,"38G5",67,"V","158",1,1,"R",3.6,NA,NA,NA,360,NA,NA,4.4,520,100,-9,213,-9,NA,238,3,-9,NA,-9,NA,-9,233,7,NA,-9,-9,-9,7.8,16.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"707","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","48",23,2017,3,14,624,10,30,"D",55.7343,16.7154,55.7249,16.6736,"40G6",52,"V","47",1,1,"R",4.6,NA,NA,NA,310,NA,NA,4.4,520,94,-9,213,-9,NA,248,3,-9,NA,-9,NA,-9,212,7,NA,-9,-9,-9,7.51,7.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"708","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","22",10,2017,3,10,913,11,31,"D",55.7218,16.0289,55.7298,16.0731,"40G6",70,"V","21",1,1,"R",3.8,NA,NA,NA,400,NA,NA,4.4,520,94,-9,213,-9,NA,73,3,-9,NA,-9,NA,-9,247,8,NA,-9,-9,-9,7.42,18.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"709","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","13",6,2017,3,9,853,11,30,"D",55.6883,15.0672,55.6921,15.1121,"40G5",69,"V","12",1,1,"R",3.5,NA,NA,NA,360,NA,NA,4.4,520,86,-9,213,-9,NA,83,3,-9,NA,-9,NA,-9,220,5,NA,-9,-9,-9,7.29,7.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"710","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","11",5,2017,3,9,628,11,30,"D",55.6546,14.8905,55.6534,14.8451,"40G4",67,"V","10",1,1,"R",3.8,NA,NA,NA,390,NA,NA,4.4,520,86,-9,213,-9,NA,267,3,-9,NA,-9,NA,-9,215,7,NA,-9,-9,-9,7.59,15.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"711","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","18",8,2017,3,9,1359,12,30,"D",55.6316,15.065,55.6371,15.1075,"40G5",84,"V","17",1,1,"R",3,NA,NA,NA,415,NA,NA,4.4,520,75,-9,213,-9,NA,77,2.9,-9,NA,-9,NA,-9,228,8,NA,-9,-9,-9,7.34,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"712","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","16",7,2017,3,9,1235,12,11,"D",55.6284,15.0382,55.628,15.0393,"40G5",85,"V","14",1,1,"R",3.5,NA,NA,NA,NA,NA,NA,4.4,520,94,-9,213,-9,NA,100,0.2,-9,NA,-9,NA,-9,234,8,NA,-9,-9,-9,7.36,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"713","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","50",24,2017,3,14,854,10,30,"D",55.6259,16.6873,55.6018,16.6719,"40G6",54,"V","49",1,1,"R",4.4,NA,NA,NA,335,NA,NA,4.4,520,95,-9,213,-9,NA,198,3,-9,NA,-9,NA,-9,240,9,NA,-9,-9,-9,7.38,8.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"714","HH","BITS",1,"DK","26D4","TVL",NA,NA,"T","8",4,2017,3,8,1507,11,30,"D",55.6258,14.7104,55.6257,14.7554,"40G4",67,"V","9",1,1,"R",3.9,NA,NA,NA,350,NA,NA,4.4,520,80,-9,213,-9,NA,88,3,-9,NA,-9,NA,-9,180,8,NA,-9,-9,-9,7.53,15.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"715","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25214",26,2017,2,15,640,11,30,"D",55.0467,16.215,55.03,16.185,"39G6",72,"V","116",1,1,"C",7,NA,NA,2671,225,18,12,4.3,520,50,27,213,-9,47,227,2.8,-9,NA,-9,NA,-9,NA,NA,NA,-9,3,8.7,7.33,13.81,"Y",45,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"716","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","26182",80,2017,3,6,940,11,30,"D",55.04,18.3283,55.0433,18.2867,"39G8",62,"V","187",1,1,"C",7,NA,NA,2685,165,18,12,4.3,520,50,27,213,-9,47,280,2.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.5,5.2,7.22,8.74,"Y",57,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"717","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25066",28,2017,2,15,1015,10,30,"D",55.0233,16.3233,55.0067,16.2917,"39G6",56,"V","118",1,1,"C",7,NA,NA,2739,175,18,12,4.3,520,50,27,213,-9,47,227,2.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.1,9,7.39,12.61,"Y",39,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"718","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25049",4,2017,2,10,909,10,30,"D",54.5317,15.79,54.5333,15.7483,"38G5",56,"V","88",1,1,"C",7,NA,NA,2705,175,18,12,4.3,520,50,27,213,-9,47,277,2.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,2.7,9.5,6.18,9.94,"Y",45,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"719","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","26211",50,2017,2,22,801,11,30,"D",54.5033,19.3633,54.5233,19.3933,"38G9",71,"V","151",1,1,"C",7,NA,NA,2955,200,18,12,4.3,520,50,27,213,-9,47,42,3.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,3,5.6,7.27,9.35,"Y",59,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"720","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","26034",49,2017,2,22,620,11,30,"D",54.5017,19.25,54.51,19.295,"38G9",72,"V","150",1,1,"C",7,NA,NA,3058,200,18,12,4.3,520,50,27,213,-9,47,72,3.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.6,5.3,7.24,8.92,"Y",66,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"721","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","26280",54,2017,2,25,625,11,30,"D",54.4983,18.905,54.5083,18.9483,"37G8",65,"V","157",1,1,"C",7,NA,NA,3018,175,18,12,4.3,520,50,27,213,-9,47,69,3.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,2.3,2.5,7.22,7.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"722","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","24004",16,2017,2,12,1330,8,30,"D",54.4667,14.755,54.49,14.76,"37G4",19,"V","101",1,1,"C",7,NA,NA,2614,100,18,12,4.3,520,50,27,213,-9,47,7,2.8,-9,NA,-9,NA,-9,NA,NA,NA,-9,2.2,2.6,7.14,7.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"723","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25040",3,2017,2,10,655,10,30,"D",54.4633,15.7733,54.465,15.7283,"37G5",49,"V","87",1,1,"C",7,NA,NA,2924,150,18,12,4.3,520,50,27,213,-9,47,274,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.4,7.3,7.44,10.51,"Y",40,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"724","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25039",7,2017,2,10,1512,10,20,"D",54.4567,15.5617,54.4567,15.5317,"37G5",50,"V","91",1,1,"C",7,NA,NA,1946,150,18,12,4.3,520,50,27,213,-9,47,270,3.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.4,6.5,7.45,9.28,"Y",35,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"725","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","24022",10,2017,2,11,1120,9,30,"D",54.4467,14.9717,54.445,14.9267,"37G4",22,"V","94",1,1,"C",7,NA,NA,2926,100,18,12,4.3,520,50,27,213,-9,47,269,3.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,3,3.2,7.53,7.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"726","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25010",20,2017,2,13,1127,9,30,"D",54.4367,16.0583,54.4333,16.0167,"37G6",27,"V","106",1,1,"C",7,NA,NA,2726,100,18,12,4.3,520,50,27,213,-9,47,259,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,2.6,3.5,7.37,7.5,"Y",22,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"727","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","26014",46,2017,2,20,1256,10,30,"D",54.435,19.0883,54.4367,19.135,"37G9",51,"V","147",1,1,"C",7,NA,NA,3036,190,18,12,4.3,520,50,27,213,-9,47,86,3.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,2.2,3.3,7.21,7.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"728","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25006",9,2017,2,11,937,9,30,"D",54.4333,15.2033,54.4333,15.1533,"37G5",31,"V","93",1,1,"C",7,NA,NA,3245,125,18,12,4.3,520,50,27,213,-9,47,269,3.4,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.2,3.2,7.46,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"729","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","26264",45,2017,2,20,1041,10,30,"D",54.4217,19.0317,54.42,19.0783,"37G9",43,"V","146",1,1,"C",7,NA,NA,3031,125,18,12,4.3,520,50,27,213,-9,47,93,3.3,-9,NA,-9,NA,-9,NA,NA,NA,-9,2.5,3.5,7.24,7.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"730","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","26217",48,2017,2,21,825,10,30,"D",54.4083,19.2333,54.4117,19.2817,"37G9",42,"V","149",1,1,"C",7,NA,NA,3165,120,18,12,4.3,520,50,27,213,-9,47,84,3.4,-9,NA,-9,NA,-9,NA,NA,NA,-9,2.4,3.1,6.67,7.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"731","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","26219",43,2017,2,20,650,9,30,"D",54.4067,18.9567,54.4017,19.0033,"37G8",29,"V","144",1,1,"C",7,NA,NA,3077,100,18,12,4.3,520,50,27,213,-9,47,99,3.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.4,3.4,7.29,7.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"732","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","26131",44,2017,2,20,817,9,30,"D",54.4033,19.0517,54.4033,19.0983,"37G9",34,"V","145",1,1,"C",7,NA,NA,3026,100,18,12,4.3,520,50,27,213,-9,47,89,3.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,3,3.3,6.61,7.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"733","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25011",19,2017,2,13,1014,9,20,"D",54.4033,16.0017,54.4083,16.0317,"37G6",26,"V","105",1,1,"C",7,NA,NA,2026,100,18,12,4.3,520,50,27,213,-9,47,76,2.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,1.7,3.5,7.36,7.54,"Y",17,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"734","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25008",17,2017,2,13,645,9,30,"D",54.3867,15.5783,54.3833,15.62,"37G5",30,"V","103",1,1,"C",7,NA,NA,2736,150,18,12,4.3,520,50,27,213,-9,47,94,2.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,2.9,5.1,7.44,8.09,"Y",24,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"735","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","26001",47,2017,2,21,650,9,30,"D",54.3817,19.2233,54.3867,19.2717,"37G9",24,"V","148",1,1,"C",7,NA,NA,3194,110,18,12,4.3,520,50,27,213,-9,47,80,3.5,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.1,3.2,7.13,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"736","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25009",18,2017,2,13,810,9,30,"D",54.3783,15.7167,54.3817,15.7583,"37G5",30,"V","104",1,1,"C",7,NA,NA,2730,150,18,12,4.3,520,50,27,213,-9,47,84,2.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,2.7,5.7,7.46,8.44,"Y",26,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"737","HH","BITS",1,"PL","67BC","TVL",75,NA,"T","25001",8,2017,2,11,705,8,30,"D",54.3267,15.13,54.335,15.0833,"37G5",19,"V","92",1,1,"C",7,NA,NA,3176,100,18,12,4.3,520,50,27,213,-9,47,288,3.4,-9,NA,-9,NA,-9,NA,NA,NA,-9,2.2,3,7.06,7.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"738","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"31",16,2017,2,27,923,10,30,"D",58.2672,19.1925,58.2907,19.1757,"45G9",56,"V","32",1,1,"C",4.8,NA,NA,2797,340,NA,NA,4.4,720,82,32,213,-9,488,339,2.9,-9,NA,-9,NA,-9,160,7,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"739","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"44",22,2017,2,28,1114,11,30,"D",57.3243,17.418,57.3497,17.4207,"43G7",72,"V","43",1,1,"C",4.1,NA,NA,2815,410,NA,NA,4.4,720,84,32,213,-9,488,3,3,-9,36,0.3,NA,-9,200,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"740","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"28",14,2017,2,26,1440,11,30,"D",57.3142,19.1022,57.3348,19.1293,"43G9",76,"V","27",1,1,"C",3.9,NA,NA,2815,420,NA,NA,-9,NA,85,33,213,-9,488,35,3,-9,NA,-9,NA,-9,250,6,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"741","HH","BITS",1,"SE","26D4","TVL",NA,NA,NA,"20",10,2017,2,26,600,12,30,"D",57.2,19.05,57.2233,19.0633,"43G9",82,"N","19",1,1,"C",-9,NA,NA,2778,NA,NA,NA,-9,NA,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,240,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"742","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"26",13,2017,2,26,1215,10,30,"D",57.192,18.824,57.2128,18.8507,"43G8",42,"V","25",1,1,"C",5,NA,NA,2815,270,NA,NA,-9,NA,75,30,213,-9,488,35,2.9,-9,9,0.2,NA,-9,250,6,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"743","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"22",11,2017,2,26,716,10,30,"D",57.1787,18.8087,57.154,18.7997,"43G8",40,"V","21",1,1,"C",5,NA,NA,2797,270,NA,NA,4.4,720,70,28,213,-9,488,191,2.9,-9,5,0.4,NA,-9,260,11,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"744","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"24",12,2017,2,26,929,10,30,"D",57.1767,18.8708,57.1668,18.8277,"43G8",50,"V","23",1,1,"C",4.4,NA,NA,2834,330,NA,NA,-9,NA,80,31,213,-9,488,247,3,-9,9,0.2,NA,-9,270,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"745","HH","BITS",1,"SE","26D4","TVL",NA,NA,NA,"47",24,2017,2,28,1300,11,30,"D",57.05,17.918,57.0733,17.91,"43G7",75,"N","45",1,1,"C",-9,NA,NA,2778,NA,NA,NA,-9,NA,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,210,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"746","HH","BITS",1,"SE","26D4","TVL",NA,NA,NA,"49",25,2017,2,28,1400,12,30,"D",57.0383,17.875,57.0617,17.8683,"43G7",85,"N","48",1,1,"C",-9,NA,NA,2778,NA,NA,NA,-9,NA,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,200,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"747","HH","BITS",1,"SE","26D4","TVL",NA,NA,NA,"46",23,2017,2,28,1215,11,30,"D",57.024,17.9563,57,17.951,"43G7",66,"N","45",1,1,"C",-9,NA,NA,2778,NA,NA,NA,-9,NA,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,210,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"748","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"52",27,2017,3,1,647,11,16,"D",56.5728,16.8545,56.56,16.8463,"42G6",62,"A","50",1,1,"C",5.8,NA,NA,1519,350,NA,NA,4.4,720,79,31,213,-9,488,199,2.9,-9,NA,-9,NA,-9,190,8,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"749","HH","BITS",1,"SE","26D4","TVL",NA,NA,NA,"51",26,2017,3,1,601,11,30,"D",56.5667,16.9167,56.5417,16.9167,"42G6",72,"N","50",1,1,"C",-9,NA,NA,2778,NA,NA,NA,-9,NA,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,190,7,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"750","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"54",28,2017,3,1,836,11,30,"D",56.4507,16.777,56.4277,16.758,"41G6",61,"V","53",1,1,"C",6.2,NA,NA,2834,350,NA,NA,4.4,720,77,30,213,-9,488,204,2.9,-9,NA,-9,NA,-9,240,12,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"751","HH","BITS",1,"SE","26D4","TVL",NA,NA,NA,"68",35,2017,3,2,1430,12,30,"D",56.4067,18.6383,56.43,18.6617,"41G8",82,"N","67",1,1,"C",-9,NA,NA,2778,NA,NA,NA,-9,NA,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,140,2,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"752","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"73",37,2017,3,3,616,9,30,"D",56.3713,18.4647,56.3933,18.4895,"41G8",38,"V","72",1,1,"C",5.7,NA,NA,2889,270,NA,NA,4.4,720,68,28,213,-9,488,NA,3,-9,36,0.4,NA,-9,250,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"753","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"66",34,2017,3,2,1347,10,30,"D",56.3295,18.4635,56.3505,18.4905,"41G8",53,"V","65",1,1,"C",5.7,NA,NA,2871,340,NA,NA,4.4,720,75,30,213,-9,488,35,3,-9,36,0.2,NA,-9,150,4,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"754","HH","BITS",1,"SE","26D4","TVL",75,NA,NA,"64",33,2017,3,2,1211,10,30,"D",56.3205,18.399,56.34,18.4292,"41G8",42,"V","63",1,1,"C",5.7,NA,NA,2852,300,NA,NA,4.4,720,77,30,213,-9,488,41,3,-9,NA,-9,NA,-9,160,4,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
"755","HH","BITS",1,"SE","26D4","TVL",NA,NA,NA,"71",36,2017,3,2,1520,13,30,"D",56.3167,18.67,56.33,18.7083,"41G8",112,"N","70",1,1,"C",-9,NA,NA,2778,NA,NA,NA,-9,NA,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,180,2,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220422
